codigo_uf,uf,periodo,data,internacoes,leitos_sus,populacao,internacoes_100mil,leitos_100mil,internacoes_por_leito,internacoes_mes_anterior,variacao_internacoes,variacao_percentual,score_demanda_capacidade,score_demanda_populacao,score_tendencia,indice_pressao,nivel_pressao,ranking_pressao
26,Pernambuco,2026/Fev,2026-02-01,51040.0,16096.0,9562007.0,533.78,168.33,3.17,51854.0,-814.0,-1.57,0.42592592592592593,0.5925925925925926,0.7037037037037037,53.15,Alta,15
26,Pernambuco,2026/Mar,2026-03-01,58126.0,16021.0,9562007.0,607.88,167.55,3.63,51040.0,7086.0,13.88,0.5,0.7037037037037037,0.8518518518518519,63.15,Alta,10
26,Pernambuco,2026/Abr,2026-04-01,56845.0,16025.0,9562007.0,594.49,167.59,3.55,58126.0,-1281.0,-2.2,0.48148148148148145,0.6666666666666666,0.6296296296296297,56.67,Alta,13
26,Pernambuco,2026/Mai,2026-05-01,58242.0,15987.0,9562007.0,609.1,167.19,3.64,56845.0,1397.0,2.46,0.4444444444444444,0.7037037037037037,0.6666666666666666,56.67,Alta,12
26,Pernambuco,2026/Jun,2026-06-01,53956.0,16109.0,9562007.0,564.27,168.47,3.35,58242.0,-4286.0,-7.36,0.48,0.68,0.36,51.6,Alta,11
27,Alagoas,2025/Jun,2025-06-01,13397.0,5349.0,3220848.0,415.95,166.07,2.5,,,,0.07407407407407407,0.1111111111111111,0.5,17.04,Baixa,26
27,Alagoas,2025/Jul,2025-07-01,16985.0,5349.0,3220848.0,527.35,166.07,3.18,13397.0,3588.0,26.78,0.2037037037037037,0.18518518518518517,1.0,35.74,Moderada,21
27,Alagoas,2025/Ago,2025-08-01,14853.0,5375.0,3220848.0,461.15,166.88,2.76,16985.0,-2132.0,-12.55,0.07407407407407407,0.14814814814814814,0.037037037037037035,8.89,Baixa,27
27,Alagoas,2025/Set,2025-09-01,14854.0,5371.0,3220848.0,461.18,166.76,2.77,14853.0,1.0,0.01,0.07407407407407407,0.07407407407407407,0.6666666666666666,19.26,Baixa,25
27,Alagoas,2025/Out,2025-10-01,15414.0,5382.0,3220848.0,478.57,167.1,2.86,14854.0,560.0,3.77,0.07407407407407407,0.14814814814814814,0.8148148148148148,24.44,Baixa,25
27,Alagoas,2025/Nov,2025-11-01,14415.0,5385.0,3220848.0,447.55,167.19,2.68,15414.0,-999.0,-6.48,0.07407407407407407,0.1111111111111111,0.37037037037037035,14.44,Baixa,26
27,Alagoas,2025/Dez,2025-12-01,13881.0,5519.0,3220848.0,430.97,171.35,2.52,14415.0,-534.0,-3.7,0.07407407407407407,0.07407407407407407,0.37037037037037035,13.33,Baixa,25
27,Alagoas,2026/Jan,2026-01-01,14178.0,5528.0,3220848.0,440.19,171.63,2.56,13881.0,297.0,2.14,0.07407407407407407,0.1111111111111111,0.5555555555555556,18.15,Baixa,27
27,Alagoas,2026/Fev,2026-02-01,13588.0,5558.0,3220848.0,421.88,172.56,2.44,14178.0,-590.0,-4.16,0.07407407407407407,0.1111111111111111,0.4444444444444444,15.93,Baixa,27
27,Alagoas,2026/Mar,2026-03-01,15221.0,5406.0,3220848.0,472.58,167.84,2.82,13588.0,1633.0,12.02,0.07407407407407407,0.1111111111111111,0.6666666666666666,20.37,Baixa,25
27,Alagoas,2026/Abr,2026-04-01,15485.0,5406.0,3220848.0,480.77,167.84,2.86,15221.0,264.0,1.73,0.1111111111111111,0.14814814814814814,0.9259259259259259,28.52,Moderada,23
27,Alagoas,2026/Mai,2026-05-01,15848.0,5433.0,3220848.0,492.04,168.68,2.92,15485.0,363.0,2.34,0.18518518518518517,0.14814814814814814,0.6296296296296297,26.3,Moderada,23
27,Alagoas,2026/Jun,2026-06-01,15165.0,5427.0,3220848.0,470.84,168.5,2.79,15848.0,-683.0,-4.31,0.24,0.28,0.52,30.8,Moderada,21
28,Sergipe,2025/Jun,2025-06-01,9351.0,2582.0,2299425.0,406.67,112.29,3.62,,,,0.5185185185185185,0.07407407407407407,0.5,38.15,Moderada,19
28,Sergipe,2025/Jul,2025-07-01,10547.0,2634.0,2299425.0,458.68,114.55,4.0,9351.0,1196.0,12.79,0.6666666666666666,0.07407407407407407,0.9629629629629629,54.81,Alta,12
28,Sergipe,2025/Ago,2025-08-01,10601.0,2682.0,2299425.0,461.03,116.64,3.95,10547.0,54.0,0.51,0.6666666666666666,0.1111111111111111,0.8148148148148148,52.96,Alta,14
28,Sergipe,2025/Set,2025-09-01,11191.0,2690.0,2299425.0,486.69,116.99,4.16,10601.0,590.0,5.57,0.6666666666666666,0.14814814814814814,0.9629629629629629,57.04,Alta,10
28,Sergipe,2025/Out,2025-10-01,10986.0,2734.0,2299425.0,477.77,118.9,4.02,11191.0,-205.0,-1.83,0.6666666666666666,0.1111111111111111,0.2222222222222222,41.11,Moderada,19
28,Sergipe,2025/Nov,2025-11-01,10306.0,2729.0,2299425.0,448.2,118.68,3.78,10986.0,-680.0,-6.19,0.6666666666666666,0.14814814814814814,0.4074074074074074,45.93,Moderada,15
28,Sergipe,2025/Dez,2025-12-01,10340.0,2735.0,2299425.0,449.68,118.94,3.78,10306.0,34.0,0.33,0.6666666666666666,0.14814814814814814,0.8518518518518519,54.81,Alta,14
28,Sergipe,2026/Jan,2026-01-01,10224.0,2732.0,2299425.0,444.63,118.81,3.74,10340.0,-116.0,-1.12,0.6666666666666666,0.14814814814814814,0.25925925925925924,42.96,Moderada,17
28,Sergipe,2026/Fev,2026-02-01,10654.0,2731.0,2299425.0,463.33,118.77,3.9,10224.0,430.0,4.21,0.7407407407407407,0.14814814814814814,0.9629629629629629,60.74,Alta,11
28,Sergipe,2026/Mar,2026-03-01,11258.0,2756.0,2299425.0,489.6,119.86,4.08,10654.0,604.0,5.67,0.7037037037037037,0.14814814814814814,0.2222222222222222,44.07,Moderada,18
28,Sergipe,2026/Abr,2026-04-01,10880.0,2760.0,2299425.0,473.16,120.03,3.94,11258.0,-378.0,-3.36,0.6851851851851852,0.1111111111111111,0.3333333333333333,44.26,Moderada,15
28,Sergipe,2026/Mai,2026-05-01,10398.0,2781.0,2299425.0,452.2,120.94,3.74,10880.0,-482.0,-4.43,0.5555555555555556,0.07407407407407407,0.2222222222222222,34.44,Moderada,20
28,Sergipe,2026/Jun,2026-06-01,10082.0,2784.0,2299425.0,438.46,121.07,3.62,10398.0,-316.0,-3.04,0.64,0.08,0.64,47.2,Moderada,12
29,Bahia,2025/Jun,2025-06-01,78751.0,25211.0,14870907.0,529.56,169.53,3.12,,,,0.2222222222222222,0.2962962962962963,0.5,30.0,Moderada,24
29,Bahia,2025/Jul,2025-07-01,84590.0,25031.0,14870907.0,568.83,168.32,3.38,78751.0,5839.0,7.41,0.37037037037037035,0.37037037037037035,0.8518518518518519,46.67,Moderada,17
29,Bahia,2025/Ago,2025-08-01,84785.0,24918.0,14870907.0,570.14,167.56,3.4,84590.0,195.0,0.23,0.37037037037037035,0.4444444444444444,0.7407407407407407,46.67,Moderada,17
29,Bahia,2025/Set,2025-09-01,85885.0,24813.0,14870907.0,577.54,166.86,3.46,84785.0,1100.0,1.3,0.4074074074074074,0.5555555555555556,0.7407407407407407,51.85,Alta,14
29,Bahia,2025/Out,2025-10-01,82214.0,24748.0,14870907.0,552.85,166.42,3.32,85885.0,-3671.0,-4.27,0.37037037037037035,0.3333333333333333,0.1111111111111111,30.74,Moderada,22
29,Bahia,2025/Nov,2025-11-01,79921.0,24844.0,14870907.0,537.43,167.06,3.22,82214.0,-2293.0,-2.79,0.48148148148148145,0.5555555555555556,0.7777777777777778,56.3,Alta,11
29,Bahia,2025/Dez,2025-12-01,76874.0,24832.0,14870907.0,516.94,166.98,3.1,79921.0,-3047.0,-3.81,0.42592592592592593,0.4444444444444444,0.2962962962962963,40.56,Moderada,18
29,Bahia,2026/Jan,2026-01-01,77927.0,24857.0,14870907.0,524.02,167.15,3.14,76874.0,1053.0,1.37,0.3333333333333333,0.37037037037037035,0.5185185185185185,38.15,Moderada,19
29,Bahia,2026/Fev,2026-02-01,78348.0,24712.0,14870907.0,526.85,166.18,3.17,77927.0,421.0,0.54,0.42592592592592593,0.5185185185185185,0.8518518518518519,53.89,Alta,14
29,Bahia,2026/Mar,2026-03-01,83863.0,24916.0,14870907.0,563.94,167.55,3.37,78348.0,5515.0,7.04,0.4074074074074074,0.4074074074074074,0.2962962962962963,38.52,Moderada,22
29,Bahia,2026/Abr,2026-04-01,81917.0,25005.0,14870907.0,550.85,168.15,3.28,83863.0,-1946.0,-2.32,0.3888888888888889,0.4444444444444444,0.5555555555555556,43.89,Moderada,16
29,Bahia,2026/Mai,2026-05-01,80920.0,25281.0,14870907.0,544.15,170.0,3.2,81917.0,-997.0,-1.22,0.2962962962962963,0.4074074074074074,0.2962962962962963,32.96,Moderada,21
29,Bahia,2026/Jun,2026-06-01,75897.0,25239.0,14870907.0,510.37,169.72,3.01,80920.0,-5023.0,-6.21,0.32,0.52,0.44,40.4,Moderada,16
31,Minas Gerais,2025/Jun,2025-06-01,135730.0,29307.0,21393441.0,634.45,136.99,4.63,,,,0.8888888888888888,0.7407407407407407,0.5,76.67,Crítica,5
31,Minas Gerais,2025/Jul,2025-07-01,140319.0,29290.0,21393441.0,655.9,136.91,4.79,135730.0,4589.0,3.38,0.9259259259259259,0.7777777777777778,0.5555555555555556,80.74,Crítica,3
31,Minas Gerais,2025/Ago,2025-08-01,138518.0,29335.0,21393441.0,647.48,137.12,4.72,140319.0,-1801.0,-1.28,0.9259259259259259,0.7777777777777778,0.4444444444444444,78.52,Crítica,4
31,Minas Gerais,2025/Set,2025-09-01,137908.0,29430.0,21393441.0,644.63,137.57,4.69,138518.0,-610.0,-0.44,0.9259259259259259,0.7777777777777778,0.6296296296296297,82.22,Crítica,4
31,Minas Gerais,2025/Out,2025-10-01,138731.0,29389.0,21393441.0,648.47,137.37,4.72,137908.0,823.0,0.6,0.8888888888888888,0.7777777777777778,0.4444444444444444,76.67,Crítica,4
31,Minas Gerais,2025/Nov,2025-11-01,129110.0,29380.0,21393441.0,603.5,137.33,4.39,138731.0,-9621.0,-6.94,0.9259259259259259,0.7777777777777778,0.2962962962962963,75.56,Crítica,4
31,Minas Gerais,2025/Dez,2025-12-01,127408.0,29348.0,21393441.0,595.55,137.18,4.34,129110.0,-1702.0,-1.32,0.9259259259259259,0.7407407407407407,0.7407407407407407,83.33,Crítica,3
31,Minas Gerais,2026/Jan,2026-01-01,131212.0,29233.0,21393441.0,613.33,136.64,4.49,127408.0,3804.0,2.99,0.9259259259259259,0.8148148148148148,0.6296296296296297,83.33,Crítica,4
31,Minas Gerais,2026/Fev,2026-02-01,127812.0,29339.0,21393441.0,597.44,137.14,4.36,131212.0,-3400.0,-2.59,0.9259259259259259,0.7777777777777778,0.6666666666666666,82.96,Crítica,4
31,Minas Gerais,2026/Mar,2026-03-01,139174.0,29389.0,21393441.0,650.55,137.37,4.74,127812.0,11362.0,8.89,0.9259259259259259,0.7777777777777778,0.42592592592592593,78.15,Crítica,3
31,Minas Gerais,2026/Abr,2026-04-01,134190.0,29778.0,21393441.0,627.25,139.19,4.51,139174.0,-4984.0,-3.58,0.9629629629629629,0.7777777777777778,0.2962962962962963,77.41,Crítica,3
31,Minas Gerais,2026/Mai,2026-05-01,132619.0,29800.0,21393441.0,619.9,139.3,4.45,134190.0,-1571.0,-1.17,0.8888888888888888,0.7407407407407407,0.3333333333333333,73.33,Alta,7
31,Minas Gerais,2026/Jun,2026-06-01,102250.0,29608.0,21393441.0,477.95,138.4,3.45,132619.0,-30369.0,-22.9,0.56,0.32,0.08,39.2,Moderada,17
32,Espírito Santo,2025/Jun,2025-06-01,27998.0,5993.0,4126854.0,678.43,145.22,4.67,,,,0.9259259259259259,0.8888888888888888,0.5,82.96,Crítica,3
32,Espírito Santo,2025/Jul,2025-07-01,27495.0,5988.0,4126854.0,666.25,145.1,4.59,27998.0,-503.0,-1.8,0.8703703703703703,0.8518518518518519,0.18518518518518517,72.78,Alta,5
32,Espírito Santo,2025/Ago,2025-08-01,27594.0,5988.0,4126854.0,668.64,145.1,4.61,27495.0,99.0,0.36,0.8888888888888888,0.8518518518518519,0.7777777777777778,85.56,Crítica,2
32,Espírito Santo,2025/Set,2025-09-01,26735.0,6002.0,4126854.0,647.83,145.44,4.45,27594.0,-859.0,-3.11,0.8148148148148148,0.8148148148148148,0.25925925925925924,70.37,Alta,7
32,Espírito Santo,2025/Out,2025-10-01,28059.0,5932.0,4126854.0,679.91,143.74,4.73,26735.0,1324.0,4.95,0.9259259259259259,0.8518518518518519,0.8888888888888888,89.63,Crítica,3
32,Espírito Santo,2025/Nov,2025-11-01,25978.0,5952.0,4126854.0,629.49,144.23,4.36,28059.0,-2081.0,-7.42,0.8888888888888888,0.8148148148148148,0.25925925925925924,74.07,Alta,5
32,Espírito Santo,2025/Dez,2025-12-01,25555.0,6039.0,4126854.0,619.24,146.33,4.23,25978.0,-423.0,-1.63,0.8518518518518519,0.8148148148148148,0.6666666666666666,80.37,Crítica,5
32,Espírito Santo,2026/Jan,2026-01-01,24808.0,6061.0,4126854.0,601.14,146.87,4.09,25555.0,-747.0,-2.92,0.7777777777777778,0.7407407407407407,0.18518518518518517,64.81,Alta,5
32,Espírito Santo,2026/Fev,2026-02-01,25226.0,5970.0,4126854.0,611.26,144.66,4.23,24808.0,418.0,1.68,0.8888888888888888,0.8888888888888888,0.9259259259259259,89.63,Crítica,1
32,Espírito Santo,2026/Mar,2026-03-01,26229.0,5987.0,4126854.0,635.57,145.07,4.38,25226.0,1003.0,3.98,0.8148148148148148,0.7407407407407407,0.1111111111111111,65.19,Alta,8
32,Espírito Santo,2026/Abr,2026-04-01,25671.0,5971.0,4126854.0,622.05,144.69,4.3,26229.0,-558.0,-2.13,0.8148148148148148,0.7407407407407407,0.6851851851851852,76.67,Crítica,5
32,Espírito Santo,2026/Mai,2026-05-01,26308.0,5969.0,4126854.0,637.48,144.64,4.41,25671.0,637.0,2.48,0.8518518518518519,0.7777777777777778,0.7037037037037037,80.0,Crítica,5
32,Espírito Santo,2026/Jun,2026-06-01,26444.0,5967.0,4126854.0,640.78,144.59,4.43,26308.0,136.0,0.52,0.88,0.8,0.88,85.6,Crítica,3
33,Rio de Janeiro,2025/Jun,2025-06-01,77401.0,20814.0,17223547.0,449.39,120.85,3.72,,,,0.5555555555555556,0.14814814814814814,0.5,42.22,Moderada,17
33,Rio de Janeiro,2025/Jul,2025-07-01,80091.0,20942.0,17223547.0,465.01,121.59,3.82,77401.0,2690.0,3.48,0.6296296296296297,0.1111111111111111,0.6296296296296297,47.41,Moderada,15
33,Rio de Janeiro,2025/Ago,2025-08-01,78569.0,20980.0,17223547.0,456.17,121.81,3.74,80091.0,-1522.0,-1.9,0.5925925925925926,0.07407407407407407,0.3148148148148148,38.15,Moderada,20
33,Rio de Janeiro,2025/Set,2025-09-01,79781.0,20986.0,17223547.0,463.21,121.84,3.8,78569.0,1212.0,1.54,0.6296296296296297,0.1111111111111111,0.7777777777777778,50.37,Alta,15
33,Rio de Janeiro,2025/Out,2025-10-01,80452.0,20977.0,17223547.0,467.1,121.79,3.84,79781.0,671.0,0.84,0.5925925925925926,0.07407407407407407,0.48148148148148145,41.48,Moderada,18
33,Rio de Janeiro,2025/Nov,2025-11-01,76622.0,20976.0,17223547.0,444.87,121.79,3.65,80452.0,-3830.0,-4.76,0.6296296296296297,0.07407407407407407,0.5555555555555556,44.81,Moderada,17
33,Rio de Janeiro,2025/Dez,2025-12-01,75585.0,21051.0,17223547.0,438.85,122.22,3.59,76622.0,-1037.0,-1.35,0.6296296296296297,0.1111111111111111,0.7037037037037037,48.89,Moderada,15
33,Rio de Janeiro,2026/Jan,2026-01-01,72945.0,21035.0,17223547.0,423.52,122.13,3.47,75585.0,-2640.0,-3.49,0.5555555555555556,0.07407407407407407,0.1111111111111111,32.22,Moderada,22
33,Rio de Janeiro,2026/Fev,2026-02-01,72023.0,21025.0,17223547.0,418.17,122.07,3.43,72945.0,-922.0,-1.26,0.6296296296296297,0.07407407407407407,0.7407407407407407,48.52,Moderada,17
33,Rio de Janeiro,2026/Mar,2026-03-01,81036.0,21105.0,17223547.0,470.5,122.54,3.84,72023.0,9013.0,12.51,0.6296296296296297,0.07407407407407407,0.7407407407407407,48.52,Moderada,16
33,Rio de Janeiro,2026/Abr,2026-04-01,77645.0,21061.0,17223547.0,450.81,122.28,3.69,81036.0,-3391.0,-4.18,0.5185185185185185,0.07407407407407407,0.25925925925925924,33.33,Moderada,20
33,Rio de Janeiro,2026/Mai,2026-05-01,79434.0,21130.0,17223547.0,461.19,122.68,3.76,77645.0,1789.0,2.3,0.6296296296296297,0.1111111111111111,0.5925925925925926,46.67,Moderada,16
33,Rio de Janeiro,2026/Jun,2026-06-01,79051.0,21318.0,17223547.0,458.97,123.77,3.71,79434.0,-383.0,-0.48,0.68,0.16,0.84,55.6,Alta,10
35,São Paulo,2025/Jun,2025-06-01,240714.0,54466.0,46081801.0,522.36,118.19,4.42,,,,0.8518518518518519,0.25925925925925924,0.5,60.37,Alta,9
35,São Paulo,2025/Jul,2025-07-01,250198.0,54508.0,46081801.0,542.94,118.29,4.59,240714.0,9484.0,3.94,0.8703703703703703,0.25925925925925924,0.6666666666666666,64.63,Alta,9
35,São Paulo,2025/Ago,2025-08-01,248537.0,54555.0,46081801.0,539.34,118.39,4.56,250198.0,-1661.0,-0.66,0.8518518518518519,0.25925925925925924,0.5925925925925926,62.22,Alta,9
35,São Paulo,2025/Set,2025-09-01,246468.0,54468.0,46081801.0,534.85,118.2,4.53,248537.0,-2069.0,-0.83,0.8518518518518519,0.3333333333333333,0.5555555555555556,63.7,Alta,8
35,São Paulo,2025/Out,2025-10-01,252197.0,54557.0,46081801.0,547.28,118.39,4.62,246468.0,5729.0,2.32,0.8518518518518519,0.25925925925925924,0.6851851851851852,64.07,Alta,8
35,São Paulo,2025/Nov,2025-11-01,235148.0,54619.0,46081801.0,510.28,118.53,4.31,252197.0,-17049.0,-6.76,0.8518518518518519,0.2962962962962963,0.3333333333333333,58.15,Alta,10
35,São Paulo,2025/Dez,2025-12-01,226245.0,54645.0,46081801.0,490.96,118.58,4.14,235148.0,-8903.0,-3.79,0.8148148148148148,0.2962962962962963,0.3333333333333333,56.3,Alta,12
35,São Paulo,2026/Jan,2026-01-01,233346.0,54770.0,46081801.0,506.37,118.85,4.26,226245.0,7101.0,3.14,0.8518518518518519,0.2962962962962963,0.6666666666666666,64.81,Alta,5
35,São Paulo,2026/Fev,2026-02-01,226442.0,54700.0,46081801.0,491.39,118.7,4.14,233346.0,-6904.0,-2.96,0.8518518518518519,0.3333333333333333,0.5925925925925926,64.44,Alta,6
35,São Paulo,2026/Mar,2026-03-01,251067.0,54688.0,46081801.0,544.83,118.68,4.59,226442.0,24625.0,10.87,0.8888888888888888,0.3333333333333333,0.48148148148148145,64.07,Alta,9
35,São Paulo,2026/Abr,2026-04-01,246296.0,54722.0,46081801.0,534.48,118.75,4.5,251067.0,-4771.0,-1.9,0.9259259259259259,0.37037037037037035,0.7407407407407407,72.22,Alta,7
35,São Paulo,2026/Mai,2026-05-01,252977.0,54747.0,46081801.0,548.97,118.8,4.62,246296.0,6681.0,2.71,0.9259259259259259,0.4444444444444444,0.7407407407407407,74.44,Alta,6
35,São Paulo,2026/Jun,2026-06-01,245252.0,54847.0,46081801.0,532.21,119.02,4.47,252977.0,-7725.0,-3.05,0.92,0.64,0.6,77.2,Crítica,7
41,Paraná,2025/Jun,2025-06-01,92659.0,19283.0,11890517.0,779.27,162.17,4.81,,,,0.9629629629629629,1.0,0.5,88.15,Crítica,1
41,Paraná,2025/Jul,2025-07-01,94369.0,19223.0,11890517.0,793.65,161.67,4.91,92659.0,1710.0,1.85,0.9629629629629629,1.0,0.4074074074074074,86.3,Crítica,2
41,Paraná,2025/Ago,2025-08-01,92545.0,19158.0,11890517.0,778.31,161.12,4.83,94369.0,-1824.0,-1.93,0.9629629629629629,1.0,0.25925925925925924,83.33,Crítica,3
41,Paraná,2025/Set,2025-09-01,93028.0,19256.0,11890517.0,782.37,161.94,4.83,92545.0,483.0,0.52,0.9629629629629629,1.0,0.7037037037037037,92.22,Crítica,1
41,Paraná,2025/Out,2025-10-01,94624.0,19290.0,11890517.0,795.79,162.23,4.91,93028.0,1596.0,1.72,0.9629629629629629,1.0,0.5925925925925926,90.0,Crítica,2
41,Paraná,2025/Nov,2025-11-01,90416.0,19333.0,11890517.0,760.4,162.59,4.68,94624.0,-4208.0,-4.45,0.9629629629629629,1.0,0.7407407407407407,92.96,Crítica,1
41,Paraná,2025/Dez,2025-12-01,88172.0,19403.0,11890517.0,741.53,163.18,4.54,90416.0,-2244.0,-2.48,0.9629629629629629,1.0,0.5925925925925926,90.0,Crítica,1
41,Paraná,2026/Jan,2026-01-01,92275.0,19404.0,11890517.0,776.04,163.19,4.76,88172.0,4103.0,4.65,0.9629629629629629,1.0,0.8148148148148148,94.44,Crítica,1
41,Paraná,2026/Fev,2026-02-01,88528.0,19414.0,11890517.0,744.53,163.27,4.56,92275.0,-3747.0,-4.06,0.9814814814814815,1.0,0.48148148148148145,88.7,Crítica,2
41,Paraná,2026/Mar,2026-03-01,93381.0,19421.0,11890517.0,785.34,163.33,4.81,88528.0,4853.0,5.48,0.9629629629629629,1.0,0.18518518518518517,81.85,Crítica,2
41,Paraná,2026/Abr,2026-04-01,84116.0,19319.0,11890517.0,707.42,162.47,4.35,93381.0,-9265.0,-9.92,0.8888888888888888,0.9629629629629629,0.037037037037037035,74.07,Alta,6
41,Paraná,2026/Mai,2026-05-01,98140.0,19304.0,11890517.0,825.36,162.35,5.08,84116.0,14024.0,16.67,1.0,1.0,1.0,100.0,Crítica,1
41,Paraná,2026/Jun,2026-06-01,92652.0,19445.0,11890517.0,779.21,163.53,4.76,98140.0,-5488.0,-5.59,0.96,1.0,0.48,87.6,Crítica,2
42,Santa Catarina,2025/Jun,2025-06-01,57240.0,11629.0,8187029.0,699.15,142.04,4.92,,,,1.0,0.9259259259259259,0.5,87.78,Crítica,2
42,Santa Catarina,2025/Jul,2025-07-01,60154.0,11649.0,8187029.0,734.75,142.29,5.16,57240.0,2914.0,5.09,1.0,0.9629629629629629,0.8148148148148148,95.19,Crítica,1
42,Santa Catarina,2025/Ago,2025-08-01,60089.0,11719.0,8187029.0,733.95,143.14,5.13,60154.0,-65.0,-0.11,1.0,0.9629629629629629,0.7037037037037037,92.96,Crítica,1
42,Santa Catarina,2025/Set,2025-09-01,59165.0,11734.0,8187029.0,722.67,143.32,5.04,60089.0,-924.0,-1.54,1.0,0.9629629629629629,0.4444444444444444,87.78,Crítica,2
42,Santa Catarina,2025/Out,2025-10-01,61284.0,11743.0,8187029.0,748.55,143.43,5.22,59165.0,2119.0,3.58,1.0,0.9629629629629629,0.7777777777777778,94.44,Crítica,1
42,Santa Catarina,2025/Nov,2025-11-01,58436.0,11787.0,8187029.0,713.76,143.97,4.96,61284.0,-2848.0,-4.65,1.0,0.9629629629629629,0.6666666666666666,92.22,Crítica,2
42,Santa Catarina,2025/Dez,2025-12-01,55009.0,11822.0,8187029.0,671.9,144.4,4.65,58436.0,-3427.0,-5.86,1.0,0.9259259259259259,0.14814814814814814,80.74,Crítica,4
42,Santa Catarina,2026/Jan,2026-01-01,56756.0,11761.0,8187029.0,693.24,143.65,4.83,55009.0,1747.0,3.18,1.0,0.9629629629629629,0.7037037037037037,92.96,Crítica,2
42,Santa Catarina,2026/Fev,2026-02-01,53796.0,11787.0,8187029.0,657.09,143.97,4.56,56756.0,-2960.0,-5.22,0.9814814814814815,0.9629629629629629,0.3333333333333333,84.63,Crítica,3
42,Santa Catarina,2026/Mar,2026-03-01,58579.0,11770.0,8187029.0,715.51,143.76,4.98,53796.0,4783.0,8.89,1.0,0.9259259259259259,0.42592592592592593,86.3,Crítica,1
42,Santa Catarina,2026/Abr,2026-04-01,58378.0,11778.0,8187029.0,713.05,143.86,4.96,58579.0,-201.0,-0.34,1.0,1.0,0.8148148148148148,96.3,Crítica,1
42,Santa Catarina,2026/Mai,2026-05-01,58680.0,11782.0,8187029.0,716.74,143.91,4.98,58378.0,302.0,0.52,0.9629629629629629,0.9259259259259259,0.48148148148148145,85.56,Crítica,3
42,Santa Catarina,2026/Jun,2026-06-01,59062.0,11811.0,8187029.0,721.41,144.26,5.0,58680.0,382.0,0.65,1.0,0.96,0.92,97.2,Crítica,1
43,Rio Grande do Sul,2025/Jun,2025-06-01,71256.0,20005.0,11233263.0,634.33,178.09,3.56,,,,0.48148148148148145,0.7037037037037037,0.5,55.19,Alta,12
43,Rio Grande do Sul,2025/Jul,2025-07-01,74650.0,20008.0,11233263.0,664.54,178.11,3.73,71256.0,3394.0,4.76,0.5555555555555556,0.8148148148148148,0.7037037037037037,66.3,Alta,8
43,Rio Grande do Sul,2025/Ago,2025-08-01,73905.0,19992.0,11233263.0,657.91,177.97,3.7,74650.0,-745.0,-1.0,0.5185185185185185,0.8148148148148148,0.48148148148148145,60.0,Alta,12
43,Rio Grande do Sul,2025/Set,2025-09-01,75164.0,20115.0,11233263.0,669.12,179.07,3.74,73905.0,1259.0,1.7,0.5925925925925926,0.8518518518518519,0.8888888888888888,72.96,Alta,6
43,Rio Grande do Sul,2025/Out,2025-10-01,75458.0,20205.0,11233263.0,671.74,179.87,3.73,75164.0,294.0,0.39,0.5555555555555556,0.8148148148148148,0.4074074074074074,60.37,Alta,10
43,Rio Grande do Sul,2025/Nov,2025-11-01,73454.0,20285.0,11233263.0,653.9,180.58,3.62,75458.0,-2004.0,-2.66,0.5925925925925926,0.8518518518518519,0.8518518518518519,72.22,Alta,8
43,Rio Grande do Sul,2025/Dez,2025-12-01,70504.0,20350.0,11233263.0,627.64,181.16,3.46,73454.0,-2950.0,-4.02,0.5370370370370371,0.8518518518518519,0.25925925925925924,57.59,Alta,11
43,Rio Grande do Sul,2026/Jan,2026-01-01,69652.0,20346.0,11233263.0,620.05,181.12,3.42,70504.0,-852.0,-1.21,0.5185185185185185,0.8518518518518519,0.2222222222222222,55.93,Alta,12
43,Rio Grande do Sul,2026/Fev,2026-02-01,67798.0,20345.0,11233263.0,603.55,181.11,3.33,69652.0,-1854.0,-2.66,0.5185185185185185,0.8148148148148148,0.6296296296296297,62.96,Alta,7
43,Rio Grande do Sul,2026/Mar,2026-03-01,73469.0,20252.0,11233263.0,654.03,180.29,3.63,67798.0,5671.0,8.36,0.5,0.8148148148148148,0.37037037037037035,56.85,Alta,13
43,Rio Grande do Sul,2026/Abr,2026-04-01,74654.0,20100.0,11233263.0,664.58,178.93,3.71,73469.0,1185.0,1.61,0.5555555555555556,0.8518518518518519,0.8888888888888888,71.11,Alta,8
43,Rio Grande do Sul,2026/Mai,2026-05-01,74216.0,20025.0,11233263.0,660.68,178.27,3.71,74654.0,-438.0,-0.59,0.48148148148148145,0.8518518518518519,0.4074074074074074,57.78,Alta,11
43,Rio Grande do Sul,2026/Jun,2026-06-01,75588.0,20022.0,11233263.0,672.89,178.24,3.78,74216.0,1372.0,1.85,0.72,0.84,1.0,81.2,Crítica,5
50,Mato Grosso do Sul,2025/Jun,2025-06-01,17540.0,4051.0,2924631.0,599.73,138.51,4.33,,,,0.8148148148148148,0.5925925925925926,0.5,68.52,Alta,7
50,Mato Grosso do Sul,2025/Jul,2025-07-01,18135.0,4001.0,2924631.0,620.08,136.8,4.53,17540.0,595.0,3.39,0.8148148148148148,0.6666666666666666,0.5925925925925926,72.59,Alta,6
50,Mato Grosso do Sul,2025/Ago,2025-08-01,17969.0,4004.0,2924631.0,614.4,136.91,4.49,18135.0,-166.0,-0.92,0.8148148148148148,0.7037037037037037,0.5185185185185185,72.22,Alta,5
